relation;source;target;weight
RelatedTo;ukočiti;stiff;2.0
SimilarTo;immobile;stiff;2.0
SimilarTo;stiff;immobile;2.0
SimilarTo;stiff;strong;2.0
SimilarTo;strong;stiff;2.0
Synonym;stiff;blind drunk;2.0
Synonym;stiff;buckram;2.0
AtLocation;food;a stomach;4.47213595499958
RelatedTo;belly;stomach;2.219909908081858
HasContext;pokvariti;stomach;2.0
IsA;abomasum;stomach;2.0
IsA;craw;stomach;2.0
IsA;psalterium;stomach;2.0
IsA;reticulum;stomach;2.0
IsA;rumen;stomach;2.0
IsA;stomach;appetite;2.0
IsA;stomach;inclination;2.0
MannerOf;stomach;digest;2.0
PartOf;gastric artery;stomach;2.0
PartOf;gastric vein;stomach;2.0
PartOf;gastroomental vein;stomach;2.0
PartOf;pit of the stomach;stomach;2.0
PartOf;My stomach;my body;2.0
PartOf;the stomach;a human body;2.0
PartOf;stomach;alimentary canal;2.0
RelatedTo;mage;stomach;2.0
RelatedTo;stomak;stomach;2.0
FormOf;stonecutters;stonecutter;1.0
RelatedTo;stonecutters;stonecutter;1.0
ExternalURL;stonecutters;stonecutters;0.25
ExternalURL;stonecutters;stonecutters;0.25
RelatedTo;street;road;8.581608240883522
RelatedTo;road;street;7.601052558692118
AtLocation;a bicycle;the street;6.6332495807108
AtLocation;traffic;the street;5.291502622129181
UsedFor;a street;driving on;5.291502622129181
AtLocation;pedestrians;the street;4.898979485566356
RelatedTo;street;avenue;4.837768080427172
AtLocation;a crosswalk;a street;4.0
AtLocation;lines;the street;4.0
IsA;An avenue;street;4.0
RelatedTo;address;street;3.959292866156784
AtLocation;an automobile;a street;3.4641016151377544
AtLocation;a lamp post;a street;3.4641016151377544
AtLocation;potholes;the street;3.4641016151377544
AtLocation;a vehicle;the street;3.4641016151377544
UsedFor;a street;walking;3.4641016151377544
RelatedTo;main;street;3.4432542746651755
AtLocation;a ball;the street;2.82842712474619
AtLocation;dirt;the street;2.82842712474619
AtLocation;a garbage waste;the street;2.82842712474619
RelatedTo;steel;strong;2.7799280566230484
Antonym;strong;weak;2.0
Antonym;weak;strong;2.0
HasContext;strong;grammar;2.0
HasPrerequisite;wrestle;be strong;2.0
HasProperty;the bond between mother and child;strong;2.0
HasProperty;Bones;strong;2.0
RelatedTo;powerful;strong;2.0
RelatedTo;robust;strong;2.0
RelatedTo;rugged;strong;2.0
RelatedTo;strengthen;strong;2.0
RelatedTo;strength;strong;2.0
RelatedTo;strong;powerful;2.0
RelatedTo;strong;robust;2.0
RelatedTo;strong;rugged;2.0
RelatedTo;strong;tough;2.0
RelatedTo;tough;strong;2.0
RelatedTo;bodar;strong;2.0
RelatedTo;čvrsnuti;strong;2.0
RelatedTo;čvrst;strong;2.0
Synonym;蹉跌;stumbling;2.0
Synonym;躓き;stumbling;2.0
Causes;getting drunk;stumbling;1.0
DerivedFrom;stumbling;stumblingblock;1.0
DistinctFrom;eloquent;stumbling;1.0
FormOf;stumblings;stumbling;1.0
FormOf;stumbling;stumble;1.0
HasSubevent;drinking;stumbling;1.0
HasSubevent;walking;stumbling;1.0
RelatedTo;stumblesome;stumbling;1.0
RelatedTo;stumbling;stumble;1.0
RelatedTo;titubant;stumbling;1.0
RelatedTo;trastabillante;stumbling;1.0
RelatedTo;tropezón;stumbling;1.0
RelatedTo;tropezoso;stumbling;1.0
RelatedTo;ânonnement;stumbling;1.0
RelatedTo;trébuchant;stumbling;1.0
RelatedTo;cassabundus;stumbling;1.0
RelatedTo;offensans;stumbling;1.0
RelatedTo;klupšana;stumbling;1.0
IsA;math;a subject;6.32455532033676
RelatedTo;science;subject;4.869907596659304
RelatedTo;history;subject;4.15884599378241
IsA;Geometry;a subject;3.4641016151377544
IsA;science;a subject;3.4641016151377544
Synonym;Sujeito;subject;3.4641016151377544
RelatedTo;literature;subject;2.3108440016582685
Causes;subject;experience;2.0
HasContext;subject;grammar;2.0
HasContext;subject;logic;2.0
IsA;bone of contention;subject;2.0
IsA;keynote;subject;2.0
IsA;A Motion;a subject;2.0
IsA;precedent;subject;2.0
IsA;question;subject;2.0
IsA;subject;constituent;2.0
IsA;subject;message;2.0
IsA;subject;person;2.0
IsA;subject;term;2.0
IsA;subject;thing;2.0
Causes;taking finals;success;2.82842712474619
Antonym;failure;success;2.0
DerivedFrom;successful;success;2.0
IsA;barnburner;success;2.0
IsA;bell ringer;success;2.0
IsA;big time;success;2.0
IsA;bite;success;2.0
IsA;conquest;success;2.0
IsA;coup;success;2.0
IsA;flying colors;success;2.0
IsA;Godspeed;success;2.0
IsA;hit;success;2.0
IsA;overturn;success;2.0
IsA;passing;success;2.0
IsA;pay dirt;success;2.0
IsA;score;success;2.0
IsA;seduction;success;2.0
IsA;solution;success;2.0
IsA;success;attainment;2.0
IsA;success;happening;2.0
ExternalURL;superheroes;Superheroes (EP);1.0
ExternalURL;superheroes;Q980228;1.0
FormOf;superheroes;superhero;1.0
RelatedTo;superheroes;superhero;1.0
RelatedTo;superkracht;superheroes;1.0
dbpedia/genre;superheroes;power metal;0.5
InstanceOf;superheroes;extended play;0.5
IsA;superheroes;album;0.5
Synonym;superheroes;superheroes;0.5
Synonym;superheroes;superheroes;0.5
Synonym;superheroes;superheroes;0.5
Synonym;superheroes;superheroes;0.5
Synonym;superheroes;superheroes;0.5
Synonym;superheroes;superheroes;0.5
ExternalURL;superheroes;superheroes;0.25
ExternalURL;superheroes;superheroes;0.25
RelatedTo;bat;superheroes;0.12199999999999989
DerivedFrom;superman;man;2.82842712474619
CapableOf;Superman;destroy lead pipes;2.0
CapableOf;Superman;do amazing feats;2.0
CapableOf;Superman;fly;2.0
CapableOf;superman;lift a bus;2.0
EtymologicallyDerivedFrom;スーパーマン;superman;2.0
FormOf;supermen;superman;2.0
RelatedTo;supermen;superman;2.0
Synonym;superman;acid;2.0
Synonym;superman;demigod;2.0
Synonym;superman;super homem;2.0
Synonym;superman;nadčovek;2.0
Synonym;superman;natčovek;2.0
Synonym;superman;超人;2.0
Synonym;スーパーマン;superman;2.0
Synonym;超人;superman;2.0
Synonym;超人;superman;1.5
Antonym;superman;netherman;1.0
CapableOf;Superman;best anyone;1.0
EtymologicallyDerivedFrom;superman;superman;1.0
SimilarTo;supporting;supportive;2.0
SimilarTo;supportive;supporting;2.0
Synonym;encouraging;supporting;2.0
Synonym;supporting;load-bearing;2.0
Synonym;supporting;support;2.0
Synonym;kannustava;supporting;2.0
Synonym;rohkaiseva;supporting;2.0
Synonym;テコ 入れ;supporting;2.0
Synonym;尻押し;supporting;2.0
Synonym;後押し;supporting;2.0
Synonym;掩護射撃;supporting;2.0
Synonym;援護射撃;supporting;2.0
Synonym;梃入れ;supporting;2.0
Synonym;翼賛;supporting;2.0
Synonym;頼もしい;supporting;2.0
Synonym;menggalakkan adj;supporting;2.0
DerivedFrom;nonsupporting;supporting;1.0
DerivedFrom;self supporting;supporting;1.0
DerivedFrom;supporting actor;supporting;1.0
DerivedFrom;supporting aircraft;supporting;1.0
IsA;a surgeon;a doctor;4.47213595499958
RelatedTo;doctor;surgeon;2.1354156504062622
CapableOf;the surgeon;have to operate on his patient;2.0
IsA;amputator;surgeon;2.0
IsA;cosmetic surgeon;surgeon;2.0
IsA;neurosurgeon;surgeon;2.0
Synonym;cirurgià;surgeon;2.0
Synonym;kirurg;surgeon;2.0
Synonym;operating surgeon;surgeon;2.0
Synonym;sawbones;surgeon;2.0
Synonym;surgeon;hirurg;2.0
Synonym;surgeon;kirurg;2.0
Synonym;kirurgialari;surgeon;2.0
Synonym;zirujau;surgeon;2.0
Synonym;جراح;surgeon;2.0
Synonym;haavuri;surgeon;2.0
Synonym;kirurgi;surgeon;2.0
Synonym;leikkaava lääkäri;surgeon;2.0
Synonym;chirurgie;surgeon;2.0
Synonym;chirurgien;surgeon;2.0
RelatedTo;surgical;surgery;2.0
SimilarTo;accurate;surgical;2.0
SimilarTo;postoperative;surgical;2.0
SimilarTo;preoperative;surgical;2.0
SimilarTo;surgical;accurate;2.0
SimilarTo;surgical;postoperative;2.0
SimilarTo;surgical;preoperative;2.0
Synonym;operatori;surgical;2.0
Synonym;quirúrgic;surgical;2.0
Synonym;operative;surgical;2.0
Synonym;operatorio;surgical;2.0
Synonym;quirúrgico;surgical;2.0
Synonym;عمل جراحی;surgical;2.0
Synonym;kirurginen;surgical;2.0
Synonym;leikkauksellinen;surgical;2.0
Synonym;leikkaus-;surgical;2.0
Synonym;operatiivinen;surgical;2.0
Synonym;täsmä-;surgical;2.0
Synonym;chirurgical;surgical;2.0
Synonym;opératoire;surgical;2.0
RelatedTo;surprise;shock;6.2206109024757374
RelatedTo;surprise;party;6.206126005810711
Causes;opening a gift;surprise;6.0
RelatedTo;surprise;unexpected;5.7469992169827195
RelatedTo;shock;surprise;5.740383262466018
RelatedTo;surprise;birthday;5.1869065925655535
HasPrerequisite;surprise someone;hide;4.0
HasPrerequisite;surprise someone;hiding;4.0
HasSubevent;opening a gift;surprise;4.0
HasSubevent;surprise someone;shock them;3.4641016151377544
RelatedTo;surprise;birthday party;2.912043955712207
HasSubevent;surprise someone;scare them;2.82842712474619
RelatedTo;party;surprise;2.089018908483119
RelatedTo;surprise;emotion;2.046460358765837
CapableOf;An event;surprise you;2.0
Causes;seeing something new;is surprise;2.0
HasPrerequisite;surprise someone;not tell them of your plans;2.0
HasPrerequisite;surprise someone;not tell your plans to them;2.0
HasPrerequisite;surprise someone;be sneaky;2.0
HasSubevent;surprise someone;they gasp;2.0
Causes;surprising someone;them to scream;3.4641016151377544
Causes;surprising someone;joy;2.82842712474619
Causes;surprising someone;laughter;2.82842712474619
Causes;surprising someone;a heart attack;2.0
HasSubevent;surprising someone;hide;2.0
HasSubevent;surprising someone;jump out;2.0
HasSubevent;surprising someone;a scream;2.0
HasSubevent;surprising someone;shouting;2.0
HasSubevent;surprising someone;yell;2.0
HasSubevent;surprising someone;"yell ""surprise !""";2.0
RelatedTo;surprising;unexpected;2.0
RelatedTo;unexpected;surprising;2.0
RelatedTo;iznenađujući;surprising;2.0
SimilarTo;amazing;surprising;2.0
SimilarTo;startling;surprising;2.0
SimilarTo;stunning;surprising;2.0
SimilarTo;surprising;amazing;2.0
SimilarTo;surprising;startling;2.0
SimilarTo;surprising;stunning;2.0
Synonym;sorprenent;surprising;2.0
RelatedTo;okolina;surroundings;2.0
RelatedTo;okruženje;surroundings;2.0
Synonym;surroundings;environment;2.0
Synonym;surroundings;milieu;2.0
Synonym;ぐるり;surroundings;2.0
Synonym;周り;surroundings;2.0
Synonym;周回;surroundings;2.0
Synonym;周囲;surroundings;2.0
Synonym;四囲;surroundings;2.0
Synonym;回り;surroundings;2.0
Synonym;外囲;surroundings;2.0
Synonym;廻り;surroundings;2.0
FormOf;surroundings;surrounding;1.0
HasContext;surroundings;physics;1.0
IsA;surroundings;mesology;1.0
RelatedTo;محيط;surroundings;1.0
RelatedTo;وسط;surroundings;1.0
RelatedTo;торош;surroundings;1.0
RelatedTo;palibot;surroundings;1.0
RelatedTo;okolí;surroundings;1.0
IsA;terry;fabric;2.0
IsA;terry;toweling;2.0
Synonym;ris;terry;2.0
Synonym;terry cloth;terry;2.0
Synonym;terrycloth;terry;2.0
Synonym;Terry;Dame Alice Ellen Terry;2.0
Synonym;frotee;terry;2.0
Synonym;terry;terry;2.0
Synonym;spugna;terry;2.0
Synonym;タオル;terry;2.0
Synonym;テリークロス;terry;2.0
Synonym;kain tuala;terry;2.0
CapableOf;Terry;borrow a pen from Bob;1.0
CapableOf;Terry;push the door closed;1.0
DefinedAs;terry;dog of tintin;1.0
DerivedFrom;terry search;terry;1.0
DerivedFrom;terry stop;terry;1.0
DerivedFrom;terrytown;terry;1.0
Desires;terry;sex;1.0
ExternalURL;terry;104421611-n;1.0
RelatedTo;theory;idea;4.989589161444056
RelatedTo;theory;hypothesis;4.006494727314639
RelatedTo;theory;scientific;3.434530535604539
CapableOf;a theory;be disproven;2.82842712474619
IsA;Relativity;theory;2.82842712474619
RelatedTo;theory;science;2.5329824318380103
RelatedTo;theory;evolution;2.525866188063018
CreatedBy;theory;scientist;2.0
CreatedBy;theory;thinking;2.0
IsA;atomism;theory;2.0
IsA;blastogenesis;theory;2.0
IsA;economic theory;theory;2.0
IsA;egoism;theory;2.0
IsA;field theory;theory;2.0
IsA;holism;theory;2.0
IsA;Objectivism;a theory;2.0
IsA;patchwork;theory;2.0
IsA;preformation;theory;2.0
IsA;reductionism;theory;2.0
IsA;scientific theory;theory;2.0
IsA;object;thing;2.82842712474619
FormOf;things;thing;2.0
HasContext;thing;historical;2.0
IsA;body of water;thing;2.0
IsA;change;thing;2.0
IsA;feast;thing;2.0
IsA;flagship;thing;2.0
IsA;freshener;thing;2.0
IsA;A heaven;thing;2.0
IsA;horror;thing;2.0
IsA;House;a thing;2.0
IsA;inessential;thing;2.0
IsA;jimdandy;thing;2.0
IsA;necessity;thing;2.0
IsA;pacifier;thing;2.0
IsA;part;thing;2.0
IsA;pill;thing;2.0
IsA;reservoir;thing;2.0
IsA;security blanket;thing;2.0
IsA;snorter;thing;2.0
HasPrerequisite;contemplate;think;6.6332495807108
HasPrerequisite;create an idea;think;4.47213595499958
HasPrerequisite;answer questions;think;3.4641016151377544
HasPrerequisite;talk to someone;think;3.4641016151377544
HasSubevent;analyse something;think;3.4641016151377544
HasSubevent;answering questions;Think;3.4641016151377544
HasSubevent;contemplate;think;3.4641016151377544
HasPrerequisite;cogitate;think;2.82842712474619
HasPrerequisite;communicate;think;2.82842712474619
HasPrerequisite;think;think;2.82842712474619
HasPrerequisite;think;use your brain;2.82842712474619
HasPrerequisite;think;use your brains;2.82842712474619
HasPrerequisite;understand;think;2.82842712474619
HasSubevent;sitting quietly;think;2.82842712474619
HasSubevent;writing;think;2.82842712474619
MotivatedByGoal;think;you have to make a decision;2.82842712474619
UsedFor;a head;think;2.82842712474619
RelatedTo;consider;think;2.015936506936665
CapableOf;Humans;think;2.0
CapableOf;most people;think;2.0
RelatedTo;ametice;thoroughly;2.0
RelatedTo;grdno;thoroughly;2.0
RelatedTo;hametice;thoroughly;2.0
RelatedTo;kriti kao zmija noge;thoroughly;2.0
RelatedTo;temeljito;thoroughly;2.0
Synonym;good;thoroughly;2.0
Synonym;soundly;thoroughly;2.0
Synonym;thoroughly;exhaustively;2.0
Synonym;hyvin;thoroughly;2.0
Synonym;perusteellisesti;thoroughly;2.0
Synonym;täysin;thoroughly;2.0
Synonym;absolument;thoroughly;2.0
Synonym;bon;thoroughly;2.0
Synonym;complètement;thoroughly;2.0
Synonym;entièrement;thoroughly;2.0
Synonym;exhaustivement;thoroughly;2.0
Synonym;すっきり;thoroughly;2.0
Synonym;とことん;thoroughly;2.0
Synonym;すぱり;thoroughly;2.0
Synonym;じっくり;thoroughly;2.0
RelatedTo;timothy;tim;2.0
CapableOf;Tim;box goods;1.0
DerivedFrom;timmo;tim;1.0
DerivedFrom;timmy;tim;1.0
EtymologicallyDerivedFrom;تیم;tim;1.0
ExternalURL;tim;Tim (singer);1.0
ExternalURL;tim;Q626133;1.0
FormOf;tims;tim;1.0
HasA;tim;kids;1.0
HasContext;tim;biblical;1.0
HasContext;tim;british;1.0
HasContext;tim;derogatory;1.0
HasContext;tim;ireland;1.0
HasContext;tim;slang;1.0
HasContext;tim;soccer;1.0
HasContext;tim;uk;1.0
HasProperty;tim;nuts;1.0
IsA;Tim;a vegetarian;1.0
IsA;tim;washing his car;1.0
RelatedTo;1 timothy;tim;1.0
RelatedTo;minute;time;9.521134386195797
RelatedTo;hour;time;9.033936019255394
RelatedTo;clock;time;8.685850562840695
RelatedTo;watch;time;7.363694724796783
RelatedTo;time;clock;6.805585940975252
RelatedTo;morning;time;6.655524021442638
RelatedTo;evening;time;6.497384089000741
RelatedTo;time;minutes;6.059372904847498
RelatedTo;time;hours;5.941380311005179
RelatedTo;year;time;5.735154749437891
RelatedTo;always;time;5.628498911788116
RelatedTo;century;time;5.167591315109971
RelatedTo;time;seconds;5.14159508324022
RelatedTo;month;time;5.00719482345155
RelatedTo;day;time;4.894486694230561
RelatedTo;time;measurement;4.369897023958345
RelatedTo;time;watch;4.170371686073077
RelatedTo;week;time;4.144876355212541
RelatedTo;time;clocks;4.0639881889592155
Desires;a person;time;4.0
RelatedTo;double;times;3.859015418471401
IsA;Roman times;times;2.0
IsA;times;time period;2.0
IsA;times;times;2.0
RelatedTo;puta;times;2.0
RelatedTo;sadašnjica;times;2.0
Synonym;الزَمَن الحَاضِر;times;2.0
Synonym;الزَمَن الحَدِيث;times;2.0
Synonym;الزَمَن المُعَاصِر;times;2.0
Synonym;اليَوْم;times;2.0
Synonym;contemporary world;times;2.0
Synonym;modern times;times;2.0
Synonym;modern world;times;2.0
Synonym;present times;times;2.0
Synonym;times;multiplication;2.0
Synonym;tiempos;times;2.0
Synonym;momento honetako;times;2.0
Synonym;oraingo;times;2.0
Synonym;une honetako;times;2.0
Synonym;aikakausi;times;2.0
CapableOf;Anyone that tries;measure up;1.0
FormOf;tries;try;1.0
FormOf;tries;try;1.0
FormOf;tries;trie;1.0
FormOf;tries;try;1.0
FormOf;tries;try;1.0
RelatedTo;tries;try;1.0
RelatedTo;tries;try;1.0
ExternalURL;tries;tries;0.25
ExternalURL;tries;tries;0.25
IsA;return;turning;2.0
IsA;reversal;turning;2.0
IsA;rotation;turning;2.0
IsA;turning;change;2.0
IsA;turning;end product;2.0
IsA;turning;formation;2.0
IsA;turning;movement;2.0
IsA;turning;paring;2.0
IsA;volution;turning;2.0
IsA;yaw;turning;2.0
Synonym;اِلْتِفاف;turning;2.0
Synonym;دَوَرَان;turning;2.0
Synonym;turning;turn;2.0
Synonym;turn;turning;2.0
Synonym;cilindrado;turning;2.0
Synonym;giro;turning;2.0
Synonym;biraketa;turning;2.0
Synonym;käännös;turning;2.0
Synonym;kääntyminen;turning;2.0
Synonym;lastu;turning;2.0
FormOf;turns;turn;1.0
FormOf;turns;turn;1.0
FormOf;turns;turn;1.0
RelatedTo;فائز;turns;1.0
RelatedTo;turns;turn;1.0
RelatedTo;turns;turn;1.0
RelatedTo;scappellare;turns;1.0
RelatedTo;sostituirsi;turns;1.0
RelatedTo;invicem;turns;1.0
RelatedTo;perinda;turns;1.0
RelatedTo;вильнуть;turns;1.0
RelatedTo;вилять;turns;1.0
RelatedTo;чередоваться;turns;1.0
RelatedTo;maze;turns;0.3410000000000002
RelatedTo;next;turns;0.2669999999999999
ExternalURL;turns;turns;0.25
ExternalURL;turns;turns;0.25
RelatedTo;twist;turns;0.22599999999999998
RelatedTo;course;turns;0.1549999999999998
RelatedTo;coil;turns;0.14400000000000013
Synonym;Gêmeos;twin;3.4641016151377544
FormOf;twins;twin;2.0
IsA;fraternal twin;twin;2.0
IsA;identical twin;twin;2.0
IsA;twin;sibling;2.0
MannerOf;twin;give birth;2.0
MannerOf;twin;grow;2.0
MannerOf;twin;match;2.0
PartOf;Twin;Snake;2.0
PartOf;Twin;United States;2.0
RelatedTo;blizanac;twin;2.0
Synonym;agermanar;twin;2.0
Synonym;bessó;twin;2.0
Synonym;Cascada de Twin;Twin;2.0
Synonym;Catarates Twin;Twin;2.0
Synonym;tenir bessonada;twin;2.0
Synonym;vincular;twin;2.0
Synonym;tvilling;twin;2.0
Synonym;duplicate;twin;2.0
Synonym;parallel;twin;2.0
IsA;Cereal;typically;2.0
RelatedTo;typically;typical;2.0
RelatedTo;školski;typically;2.0
RelatedTo;tipično;typically;2.0
Synonym;tavan mukaan;typically;2.0
Synonym;spécifiquement;typically;2.0
Synonym;typiquement;typically;2.0
Synonym;caratteristicamente;typically;2.0
Synonym;tipicamente;typically;2.0
Synonym;典型的に;typically;2.0
Synonym;biasanya;typically;2.0
Synonym;spt biasa;typically;2.0
Synonym;tipikal;typically;2.0
Synonym;tipicamente;typically;2.0
Synonym;อย่างเป็นแบบฉบับ;typically;2.0
Antonym;atypically;typically;1.0
Antonym;typically;atypically;1.0
DerivedFrom;typically;typical;1.0
ExternalURL;typically;400129052-r;1.0
IsA;In Australia, biodiesel;typically;1.0
Synonym;قَلِيل الحَظّ;unfortunate;3.4641016151377544
Antonym;fortunate;unfortunate;2.0
Antonym;unfortunate;fortunate;2.0
IsA;abandoned person;unfortunate;2.0
IsA;amputee;unfortunate;2.0
IsA;choker;unfortunate;2.0
IsA;desperate;unfortunate;2.0
IsA;failure;unfortunate;2.0
IsA;homeless;unfortunate;2.0
IsA;Job;unfortunate;2.0
IsA;jonah;unfortunate;2.0
IsA;languisher;unfortunate;2.0
IsA;maroon;unfortunate;2.0
IsA;mourner;unfortunate;2.0
IsA;nympholept;unfortunate;2.0
IsA;outcast;unfortunate;2.0
IsA;poor person;unfortunate;2.0
IsA;prisoner;unfortunate;2.0
IsA;schlimazel;unfortunate;2.0
IsA;sick person;unfortunate;2.0
FormOf;unfortunates;unfortunate;1.0
RelatedTo;unfortunates;unfortunate;1.0
ExternalURL;unfortunates;unfortunates;0.25
ExternalURL;unfortunates;unfortunates;0.25
HasProperty;Every snowflake;unique;4.0
HasProperty;People;unique;2.82842712474619
HasProperty;Each person;unique;2.0
HasProperty;every person;unique;2.0
RelatedTo;one of kind;unique;2.0
RelatedTo;jedinstven;unique;2.0
SimilarTo;specific;unique;2.0
SimilarTo;unique;specific;2.0
SimilarTo;unique;unusual;2.0
SimilarTo;unusual;unique;2.0
Synonym;unique;singular;2.0
Synonym;unique;unparalleled;2.0
Synonym;ainutlaatuinen;unique;2.0
Synonym;unique;unique;2.0
Synonym;オンリー ワン;unique;2.0
Synonym;オンリーワン;unique;2.0
Synonym;ユニーク;unique;2.0
Synonym;ユニーク;unique;2.0
Synonym;ユーニーク;unique;2.0
Synonym;一意;unique;2.0
RelatedTo;bezuspešno;unsuccessfully;2.0
RelatedTo;bezuspješno;unsuccessfully;2.0
RelatedTo;neuspelo;unsuccessfully;2.0
RelatedTo;neuspešno;unsuccessfully;2.0
RelatedTo;neuspjelo;unsuccessfully;2.0
RelatedTo;neuspješno;unsuccessfully;2.0
Synonym;sin éxito;unsuccessfully;2.0
Synonym;turhaan;unsuccessfully;2.0
Synonym;tetapi gagal;unsuccessfully;2.0
Synonym;em vão;unsuccessfully;2.0
Antonym;unsuccessfully;successfully;1.0
DerivedFrom;unsuccessfully;unsuccessful;1.0
DerivedFrom;unsuccessfully;unsuccessful;1.0
ExternalURL;unsuccessfully;400169098-r;1.0
RelatedTo;neúspěšně;unsuccessfully;1.0
RelatedTo;no avail;unsuccessfully;1.0
RelatedTo;unsuccessfully;no avail;1.0
RelatedTo;unsuccessfully;success;1.0
RelatedTo;unsuccessfully;successful;1.0
RelatedTo;unsuccessfully;successfully;1.0
RelatedTo;column;vertical;2.8885982759809297
HasProperty;Columns;vertical;2.0
IsA;vertical;orientation;2.0
RelatedTo;steep;vertical;2.0
RelatedTo;straight;vertical;2.0
RelatedTo;vertical;steep;2.0
RelatedTo;vertical;straight;2.0
RelatedTo;okomit;vertical;2.0
RelatedTo;uspravan;vertical;2.0
RelatedTo;uzduž;vertical;2.0
RelatedTo;vertikalan;vertical;2.0
RelatedTo;vertikala;vertical;2.0
SimilarTo;hierarchical;vertical;2.0
SimilarTo;plumb;vertical;2.0
SimilarTo;unsloped;vertical;2.0
SimilarTo;upended;vertical;2.0
SimilarTo;vertical;hierarchical;2.0
SimilarTo;vertical;plumb;2.0
SimilarTo;vertical;unsloped;2.0
SimilarTo;vertical;upended;2.0
IsA;Victorian;person;2.0
SimilarTo;nonmodern;Victorian;2.0
SimilarTo;Victorian;nonmodern;2.0
Synonym;victorià;Victorian;2.0
Synonym;victorian;straight-laced;2.0
Synonym;viktoriaani;Victorian;2.0
Synonym;viktoriaaninen;Victorian;2.0
Synonym;Viktorian;Victorian;2.0
Synonym;vittoriano;Victorian;2.0
Synonym;วิคตอเรียน;Victorian;2.0
Synonym;ชาววิกตอเรีย;Victorian;2.0
Synonym;維多利亞;Victorian;2.0
DerivedFrom;retro victorian;victorian;1.0
DerivedFrom;victorian;victoria;1.0
DerivedFrom;victorian;victoriental;1.0
EtymologicallyDerivedFrom;victorianagh;victorian;1.0
ExternalURL;victorian;301541854-s;1.0
ExternalURL;victorian;303039307-a;1.0
ExternalURL;victorian;110772729-n;1.0
FormOf;victorians;victorian;1.0
Synonym;viewers;viewing audience;2.0
FormOf;viewers;viewer;1.0
RelatedTo;viewers;viewer;1.0
RelatedTo;зрительский;viewers;1.0
ExternalURL;viewers;viewers;0.25
ExternalURL;viewers;viewers;0.25
AtLocation;violence;a war;5.656854249492381
AtLocation;violence;a hockey game;2.0
CapableOf;violence;anger pacifists;2.0
CapableOf;Violence;includes death;2.0
DefinedAs;Violence;last option of a desperate man;2.0
HasA;wars;violence;2.0
IsA;domestic violence;violence;2.0
IsA;rage;violence;2.0
IsA;riot;violence;2.0
IsA;road rage;violence;2.0
IsA;violence;aggression;2.0
IsA;violence;turbulence;2.0
RelatedTo;nasilje;violence;2.0
RelatedTo;nered;violence;2.0
RelatedTo;sila;violence;2.0
RelatedTo;zor;violence;2.0
RelatedTo;zulum;violence;2.0
RelatedTo;ہنسا;violence;2.0
Synonym;بَطْش;violence;2.0
Synonym;شِدَّة;violence;2.0
HasProperty;Some sports;violent;2.0
RelatedTo;hostile;violent;2.0
RelatedTo;unpeaceful;violent;2.0
RelatedTo;violent;hostile;2.0
RelatedTo;violent;unpeaceful;2.0
RelatedTo;nasilan;violent;2.0
RelatedTo;sivonja;violent;2.0
RelatedTo;žestok;violent;2.0
SimilarTo;convulsive;violent;2.0
SimilarTo;ferocious;violent;2.0
SimilarTo;intense;violent;2.0
SimilarTo;knock-down-and-drag-out;violent;2.0
SimilarTo;lashing;violent;2.0
SimilarTo;lurid;violent;2.0
SimilarTo;raging;violent;2.0
SimilarTo;rampageous;violent;2.0
SimilarTo;ruffianly;violent;2.0
SimilarTo;slam-bang;violent;2.0
SimilarTo;unnatural;violent;2.0
SimilarTo;violent;convulsive;2.0
RelatedTo;watch;time;7.363694724796783
RelatedTo;watch;wrist;6.810286337592569
RelatedTo;watch;clock;5.725382083319855
RelatedTo;clock;watch;5.569560126257728
RelatedTo;time;watch;4.170371686073077
RelatedTo;observe;watch;4.0850948581397715
RelatedTo;watch;timepiece;3.985975413872996
UsedFor;a watch;keeping track of time;3.4641016151377544
UsedFor;a watch;time;3.4641016151377544
IsA;a watch;a chronometer;2.82842712474619
IsA;a watch;a clock;2.82842712474619
RelatedTo;watch;look;2.777048793233565
RelatedTo;watch;on wrist;2.1118712081942874
RelatedTo;watch;device;2.046460358765838
AtLocation;a watch;a watch store;2.0
CapableOf;a watch;time an event;2.0
CapableOf;a watch;time events;2.0
Entails;watch;look;2.0
Entails;watch;see;2.0
HasPrerequisite;see your favorite show;watch;2.0
Synonym;警固;watchmen;2.0
ExternalURL;watchmen;Watchmen;1.0
ExternalURL;watchmen;Q128444;1.0
FormOf;watchmen;watchman;1.0
RelatedTo;watchmen;watchman;1.0
Synonym;واتشمن;watchmen;0.5
Synonym;пазителите;watchmen;0.5
Synonym;watchmen;watchmen;0.5
Synonym;watchmen;watchmen;0.5
Synonym;watchmen strážci;watchmen;0.5
Synonym;vogterne;watchmen;0.5
Synonym;watchmen;watchmen;0.5
Synonym;watchmen;watchmen;0.5
Synonym;watchmen;watchmen;0.5
Synonym;نگهبانان;watchmen;0.5
Synonym;vartijat;watchmen;0.5
Synonym;watchmen;watchmen;0.5
Synonym;watchmen;watchmen;0.5
Synonym;השומרים;watchmen;0.5
Synonym;वॉचमेन;watchmen;0.5
IsA;whistling;music;2.0
Synonym;xiular;whistling;2.0
Synonym;whistling;whistle;2.0
Synonym;silbido;whistling;2.0
Synonym;viheltely;whistling;2.0
Synonym;fischiettio;whistling;2.0
Synonym;ビュイーン;whistling;2.0
